TEAM_ID,NICKNAME,LEAGUE_ID,SEASON_ID,STANDINGSDATE,CONFERENCE,TEAM,G,W,L,W_PCT,HOME_RECORD,ROAD_RECORD
1610612755,Warriors,0,22019,2019-12-01,East,Philadelphia,20,14,6,0.7,9-0,5-6
1610612755,Warriors,0,22019,2019-11-30,East,Philadelphia,20,14,6,0.7,9-0,5-6
1610612754,Warriors,0,22019,2019-11-24,East,Indiana,15,9,6,0.6,6-2,3-4
1610612754,Warriors,0,22019,2019-11-23,East,Indiana,15,9,6,0.6,6-2,3-4
1610612737,Hawks,0,22019,2019-11-13,East,Atlanta,10,4,6,0.4,2-4,2-2
1610612737,Hawks,0,22019,2019-11-12,East,Atlanta,10,4,6,0.4,2-4,2-2
1610612739,Cavaliers,0,22019,2019-11-13,East,Cleveland,10,4,6,0.4,2-2,2-4
1610612739,Cavaliers,0,22019,2019-11-12,East,Cleveland,10,4,6,0.4,2-2,2-4
1610612751,Warriors,0,22019,2019-11-13,East,Brooklyn,10,4,6,0.4,3-2,1-4
1610612751,Warriors,0,22019,2019-11-12,East,Brooklyn,10,4,6,0.4,3-2,1-4
1610612757,Warriors,0,22019,2019-11-11,West,Portland,10,4,6,0.4,1-3,3-3
1610612757,Warriors,0,22019,2019-11-10,West,Portland,10,4,6,0.4,1-3,3-3
1610612758,Warriors,0,22019,2019-11-14,West,Sacramento,10,4,6,0.4,2-3,2-3
1610612758,Warriors,0,22019,2019-11-13,West,Sacramento,10,4,6,0.4,2-3,2-3
1610612758,Warriors,0,22019,2019-11-12,West,Sacramento,10,4,6,0.4,2-3,2-3
1610612760,Warriors,0,22019,2019-11-11,West,Oklahoma City,10,4,6,0.4,4-3,0-3
1610612760,Warriors,0,22019,2019-11-10,West,Oklahoma City,10,4,6,0.4,4-3,0-3
1610612765,Warriors,0,22019,2019-11-10,East,Detroit,10,4,6,0.4,3-2,1-4
1610612765,Warriors,0,22019,2019-11-09,East,Detroit,10,4,6,0.4,3-2,1-4
1610612765,Warriors,0,22019,2019-11-08,East,Detroit,10,4,6,0.4,3-2,1-4
1610612766,Warriors,0,22019,2019-11-12,East,Charlotte,10,4,6,0.4,2-3,2-3
1610612766,Warriors,0,22019,2019-11-11,East,Charlotte,10,4,6,0.4,2-3,2-3
1610612766,Warriors,0,22019,2019-11-10,East,Charlotte,10,4,6,0.4,2-3,2-3
1610612741,Bulls,0,22019,2019-11-05,East,Chicago,8,2,6,0.25,1-2,1-4
1610612744,Warriors,0,22019,2019-11-07,West,Golden State,8,2,6,0.25,1-4,1-2
1610612744,Warriors,0,22019,2019-11-06,West,Golden State,8,2,6,0.25,1-4,1-2
1610612753,Warriors,0,22019,2019-11-07,East,Orlando,8,2,6,0.25,2-2,0-4
1610612753,Warriors,0,22019,2019-11-06,East,Orlando,8,2,6,0.25,2-2,0-4
1610612758,Warriors,0,22019,2019-11-07,West,Sacramento,8,2,6,0.25,1-3,1-3
1610612758,Warriors,0,22019,2019-11-06,West,Sacramento,8,2,6,0.25,1-3,1-3
1610612763,Warriors,0,22019,2019-11-08,West,Memphis,8,2,6,0.25,2-3,0-3
1610612764,Warriors,0,22019,2019-11-12,East,Washington,8,2,6,0.25,1-3,1-3
1610612764,Warriors,0,22019,2019-11-11,East,Washington,8,2,6,0.25,1-3,1-3
1610612764,Warriors,0,22019,2019-11-10,East,Washington,8,2,6,0.25,1-3,1-3
1610612764,Warriors,0,22019,2019-11-09,East,Washington,8,2,6,0.25,1-3,1-3
1610612764,Warriors,0,22019,2019-11-08,East,Washington,8,2,6,0.25,1-3,1-3
1610612740,Pelicans,0,22019,2019-11-07,West,New Orleans,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612740,Pelicans,0,22019,2019-11-06,West,New Orleans,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612740,Pelicans,0,22019,2019-11-05,West,New Orleans,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612740,Pelicans,0,22019,2019-11-04,West,New Orleans,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612752,Warriors,0,22019,2019-11-05,East,New York,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612752,Warriors,0,22019,2019-11-04,East,New York,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612752,Warriors,0,22019,2019-11-03,East,New York,7,1,6,14.300.000.000.000.000,1-2,0-4
1610612761,Warriors,0,22019,2020-02-02,East,Toronto,50,36,14,0.72,18-7,18-7
1610612748,Warriors,0,22019,2020-01-09,East,Miami,37,27,10,0.73,17-1,10-9
1610612748,Warriors,0,22019,2020-01-08,East,Miami,37,27,10,0.73,17-1,10-9
1610612738,Celtics,0,22019,2020-01-03,East,Boston,32,24,8,0.75,14-2,10-6
1610612747,Warriors,0,22019,2020-02-07,West,L.A. Lakers,50,38,12,0.76,17-7,21-5
1610612747,Warriors,0,22019,2020-02-06,West,L.A. Lakers,50,38,12,0.76,17-7,21-5
1610612747,Warriors,0,22019,2020-03-01,West,L.A. Lakers,59,46,13,0.78,21-7,25-6
1610612738,Celtics,0,22019,2019-12-11,East,Boston,23,17,6,7.390.000.000.000.000,10-0,7-6
1610612748,Warriors,0,22019,2019-12-09,East,Miami,23,17,6,7.390.000.000.000.000,10-0,7-6
1610612748,Warriors,0,22019,2019-12-08,East,Miami,23,17,6,7.390.000.000.000.000,10-0,7-6
1610612742,Mavericks,0,22019,2019-12-06,West,Dallas,21,15,6,7.140.000.000.000.000,7-4,8-2
1610612742,Mavericks,0,22019,2019-12-05,West,Dallas,21,15,6,7.140.000.000.000.000,7-4,8-2
1610612742,Mavericks,0,22019,2019-12-04,West,Dallas,21,15,6,7.140.000.000.000.000,7-4,8-2
1610612746,Warriors,0,22019,2019-12-02,West,LA Clippers,21,15,6,7.140.000.000.000.000,12-1,3-5
1610612746,Warriors,0,22019,2019-12-01,West,LA Clippers,21,15,6,7.140.000.000.000.000,12-1,3-5
1610612748,Warriors,0,22019,2019-12-05,East,Miami,21,15,6,7.140.000.000.000.000,8-0,7-6
1610612748,Warriors,0,22019,2019-12-04,East,Miami,21,15,6,7.140.000.000.000.000,8-0,7-6
1610612755,Warriors,0,22019,2019-12-04,East,Philadelphia,21,15,6,7.140.000.000.000.000,10-0,5-6
1610612755,Warriors,0,22019,2019-12-03,East,Philadelphia,21,15,6,7.140.000.000.000.000,10-0,5-6
1610612755,Warriors,0,22019,2019-12-02,East,Philadelphia,21,15,6,7.140.000.000.000.000,10-0,5-6
1610612761,Warriors,0,22019,2019-12-07,East,Toronto,21,15,6,7.140.000.000.000.000,9-2,6-4
1610612761,Warriors,0,22019,2019-12-06,East,Toronto,21,15,6,7.140.000.000.000.000,9-2,6-4
1610612761,Warriors,0,22019,2019-12-05,East,Toronto,21,15,6,7.140.000.000.000.000,9-2,6-4
1610612750,Warriors,0,22019,2019-11-19,West,Minnesota,14,8,6,5.710.000.000.000.000,3-4,5-2
1610612750,Warriors,0,22019,2019-11-18,West,Minnesota,14,8,6,5.710.000.000.000.000,3-4,5-2
1610612754,Warriors,0,22019,2019-11-22,East,Indiana,14,8,6,5.710.000.000.000.000,5-2,3-4
1610612754,Warriors,0,22019,2019-11-21,East,Indiana,14,8,6,5.710.000.000.000.000,5-2,3-4
1610612754,Warriors,0,22019,2019-11-20,East,Indiana,14,8,6,5.710.000.000.000.000,5-2,3-4
1610612754,Warriors,0,22019,2019-11-19,East,Indiana,14,8,6,5.710.000.000.000.000,5-2,3-4
1610612754,Warriors,0,22019,2019-11-18,East,Indiana,14,8,6,5.710.000.000.000.000,5-2,3-4
1610612750,Warriors,0,22019,2019-11-17,West,Minnesota,13,7,6,5.379.999.999.999.990,3-4,4-2
1610612750,Warriors,0,22019,2019-11-16,West,Minnesota,13,7,6,5.379.999.999.999.990,3-4,4-2
1610612754,Warriors,0,22019,2019-11-17,East,Indiana,13,7,6,5.379.999.999.999.990,5-2,2-4
1610612754,Warriors,0,22019,2019-11-16,East,Indiana,13,7,6,5.379.999.999.999.990,5-2,2-4
1610612756,Warriors,0,22019,2019-11-20,West,Phoenix,13,7,6,5.379.999.999.999.990,5-4,2-2
1610612756,Warriors,0,22019,2019-11-19,West,Phoenix,13,7,6,5.379.999.999.999.990,5-4,2-2
1610612747,Warriors,0,22019,2020-01-24,West,L.A. Lakers,45,36,9,0.8,16-5,20-4
1610612747,Warriors,0,22019,2020-01-23,West,L.A. Lakers,45,36,9,0.8,16-5,20-4
1610612747,Warriors,0,22019,2020-01-04,West,L.A. Lakers,35,28,7,0.8,13-4,15-3
1610612747,Warriors,0,22019,2020-01-03,West,L.A. Lakers,35,28,7,0.8,13-4,15-3
1610612747,Warriors,0,22019,2020-01-19,West,L.A. Lakers,42,34,8,0.81,16-5,18-3
1610612747,Warriors,0,22019,2020-01-18,West,L.A. Lakers,42,34,8,0.81,16-5,18-3
1610612749,Warriors,0,22019,2020-01-10,East,Milwaukee,40,34,6,0.85,18-2,16-4
1610612749,Warriors,0,22019,2020-02-24,East,Milwaukee,57,49,8,0.86,26-3,23-5
1610612749,Warriors,0,22019,2020-02-05,East,Milwaukee,50,43,7,0.86,23-3,20-4
1610612749,Warriors,0,22019,2020-02-04,East,Milwaukee,50,43,7,0.86,23-3,20-4
1610612749,Warriors,0,22019,2020-01-17,East,Milwaukee,43,37,6,0.86,20-2,17-4
1610612742,Mavericks,0,22019,2019-12-07,West,Dallas,22,16,6,727,8-4,8-2
1610612746,Warriors,0,22019,2019-12-05,West,LA Clippers,22,16,6,727,13-1,3-5
1610612746,Warriors,0,22019,2019-12-04,West,LA Clippers,22,16,6,727,13-1,3-5
1610612746,Warriors,0,22019,2019-12-03,West,LA Clippers,22,16,6,727,13-1,3-5
1610612748,Warriors,0,22019,2019-12-07,East,Miami,22,16,6,727,9-0,7-6
1610612748,Warriors,0,22019,2019-12-06,East,Miami,22,16,6,727,9-0,7-6
1610612742,Mavericks,0,22019,2019-12-02,West,Dallas,19,13,6,684,6-4,7-2
1610612742,Mavericks,0,22019,2019-12-01,West,Dallas,19,13,6,684,6-4,7-2
1610612745,Warriors,0,22019,2019-12-02,West,Houston,19,13,6,684,8-2,5-4
1610612745,Warriors,0,22019,2019-12-01,West,Houston,19,13,6,684,8-2,5-4
1610612745,Warriors,0,22019,2019-11-30,West,Houston,19,13,6,684,8-2,5-4
1610612755,Warriors,0,22019,2019-11-29,East,Philadelphia,19,13,6,684,8-0,5-6
1610612742,Mavericks,0,22019,2019-11-30,West,Dallas,18,12,6,667,6-4,6-2
1610612742,Mavericks,0,22019,2019-11-29,West,Dallas,18,12,6,667,6-4,6-2
1610612745,Warriors,0,22019,2019-11-29,West,Houston,18,12,6,667,7-2,5-4
1610612745,Warriors,0,22019,2019-11-28,West,Houston,18,12,6,667,7-2,5-4
1610612745,Warriors,0,22019,2019-11-27,West,Houston,18,12,6,667,7-2,5-4
1610612754,Warriors,0,22019,2019-11-29,East,Indiana,18,12,6,667,9-2,3-4
1610612755,Warriors,0,22019,2019-11-28,East,Philadelphia,18,12,6,667,8-0,4-6
1610612755,Warriors,0,22019,2019-11-27,East,Philadelphia,18,12,6,667,8-0,4-6
1610612742,Mavericks,0,22019,2019-11-28,West,Dallas,17,11,6,647,6-4,5-2
1610612742,Mavericks,0,22019,2019-11-27,West,Dallas,17,11,6,647,6-4,5-2
1610612742,Mavericks,0,22019,2019-11-26,West,Dallas,17,11,6,647,6-4,5-2
1610612745,Warriors,0,22019,2019-11-26,West,Houston,17,11,6,647,6-2,5-4
1610612745,Warriors,0,22019,2019-11-25,West,Houston,17,11,6,647,6-2,5-4
1610612745,Warriors,0,22019,2019-11-24,West,Houston,17,11,6,647,6-2,5-4
1610612754,Warriors,0,22019,2019-11-28,East,Indiana,17,11,6,647,8-2,3-4
1610612754,Warriors,0,22019,2019-11-27,East,Indiana,17,11,6,647,8-2,3-4
1610612755,Warriors,0,22019,2019-11-26,East,Philadelphia,17,11,6,647,7-0,4-6
1610612755,Warriors,0,22019,2019-11-25,East,Philadelphia,17,11,6,647,7-0,4-6
1610612762,Warriors,0,22019,2019-11-26,West,Utah,17,11,6,647,8-1,3-5
1610612762,Warriors,0,22019,2019-11-25,West,Utah,17,11,6,647,8-1,3-5
1610612754,Warriors,0,22019,2019-11-26,East,Indiana,16,10,6,625,7-2,3-4
1610612754,Warriors,0,22019,2019-11-25,East,Indiana,16,10,6,625,7-2,3-4
1610612759,Warriors,0,22019,2019-11-14,West,San Antonio,11,5,6,455,4-3,1-3
1610612759,Warriors,0,22019,2019-11-13,West,San Antonio,11,5,6,455,4-3,1-3
1610612737,Hawks,0,22019,2019-11-11,East,Atlanta,9,3,6,333,2-4,1-2
1610612737,Hawks,0,22019,2019-11-10,East,Atlanta,9,3,6,333,2-4,1-2
1610612741,Bulls,0,22019,2019-11-08,East,Chicago,9,3,6,333,1-2,2-4
1610612741,Bulls,0,22019,2019-11-07,East,Chicago,9,3,6,333,1-2,2-4
1610612741,Bulls,0,22019,2019-11-06,East,Chicago,9,3,6,333,1-2,2-4
1610612753,Warriors,0,22019,2019-11-09,East,Orlando,9,3,6,333,3-2,0-4
1610612753,Warriors,0,22019,2019-11-08,East,Orlando,9,3,6,333,3-2,0-4
1610612757,Warriors,0,22019,2019-11-09,West,Portland,9,3,6,333,0-3,3-3
1610612757,Warriors,0,22019,2019-11-08,West,Portland,9,3,6,333,0-3,3-3
1610612758,Warriors,0,22019,2019-11-11,West,Sacramento,9,3,6,333,1-3,2-3
1610612758,Warriors,0,22019,2019-11-10,West,Sacramento,9,3,6,333,1-3,2-3
1610612758,Warriors,0,22019,2019-11-09,West,Sacramento,9,3,6,333,1-3,2-3
1610612758,Warriors,0,22019,2019-11-08,West,Sacramento,9,3,6,333,1-3,2-3
1610612738,Celtics,0,22019,2019-12-05,East,Boston,20,15,5,0.75,8-0,7-5
1610612738,Celtics,0,22019,2019-12-04,East,Boston,20,15,5,0.75,8-0,7-5
1610612748,Warriors,0,22019,2019-12-03,East,Miami,20,15,5,0.75,8-0,7-5
1610612761,Warriors,0,22019,2019-12-04,East,Toronto,20,15,5,0.75,9-1,6-4
1610612761,Warriors,0,22019,2019-12-03,East,Toronto,20,15,5,0.75,9-1,6-4
1610612759,Warriors,0,22019,2019-11-12,West,San Antonio,10,5,5,0.5,4-3,1-2
1610612759,Warriors,0,22019,2019-11-11,West,San Antonio,10,5,5,0.5,4-3,1-2
1610612758,Warriors,0,22019,2019-10-31,West,Sacramento,5,0,5,0.0,0-3,0-2
1610612758,Warriors,0,22019,2019-10-30,West,Sacramento,5,0,5,0.0,0-3,0-2
1610612739,Cavaliers,0,22019,2019-11-07,East,Cleveland,7,2,5,28.600.000.000.000.000,2-2,0-3
1610612739,Cavaliers,0,22019,2019-11-06,East,Cleveland,7,2,5,28.600.000.000.000.000,2-2,0-3
1610612739,Cavaliers,0,22019,2019-11-05,East,Cleveland,7,2,5,28.600.000.000.000.000,2-2,0-3
1610612741,Bulls,0,22019,2019-11-04,East,Chicago,7,2,5,28.600.000.000.000.000,1-1,1-4
1610612741,Bulls,0,22019,2019-11-03,East,Chicago,7,2,5,28.600.000.000.000.000,1-1,1-4
1610612744,Warriors,0,22019,2019-11-05,West,Golden State,7,2,5,28.600.000.000.000.000,1-4,1-1
1610612744,Warriors,0,22019,2019-11-04,West,Golden State,7,2,5,28.600.000.000.000.000,1-4,1-1
1610612753,Warriors,0,22019,2019-11-05,East,Orlando,7,2,5,28.600.000.000.000.000,2-2,0-3
1610612758,Warriors,0,22019,2019-11-05,West,Sacramento,7,2,5,28.600.000.000.000.000,1-3,1-2
1610612758,Warriors,0,22019,2019-11-04,West,Sacramento,7,2,5,28.600.000.000.000.000,1-3,1-2
1610612758,Warriors,0,22019,2019-11-03,West,Sacramento,7,2,5,28.600.000.000.000.000,1-3,1-2
1610612763,Warriors,0,22019,2019-11-07,West,Memphis,7,2,5,28.600.000.000.000.000,2-3,0-2
1610612763,Warriors,0,22019,2019-11-06,West,Memphis,7,2,5,28.600.000.000.000.000,2-3,0-2
1610612764,Warriors,0,22019,2019-11-07,East,Washington,7,2,5,28.600.000.000.000.000,1-2,1-3
1610612764,Warriors,0,22019,2019-11-06,East,Washington,7,2,5,28.600.000.000.000.000,1-2,1-3
1610612740,Pelicans,0,22019,2019-11-03,West,New Orleans,6,1,5,16.699.999.999.999.900,1-2,0-3
1610612740,Pelicans,0,22019,2019-11-02,West,New Orleans,6,1,5,16.699.999.999.999.900,1-2,0-3
1610612744,Warriors,0,22019,2019-11-03,West,Golden State,6,1,5,16.699.999.999.999.900,0-4,1-1
1610612744,Warriors,0,22019,2019-11-02,West,Golden State,6,1,5,16.699.999.999.999.900,0-4,1-1
1610612752,Warriors,0,22019,2019-11-02,East,New York,6,1,5,16.699.999.999.999.900,1-1,0-4
1610612752,Warriors,0,22019,2019-11-01,East,New York,6,1,5,16.699.999.999.999.900,1-1,0-4
1610612758,Warriors,0,22019,2019-11-02,West,Sacramento,6,1,5,16.699.999.999.999.900,1-3,0-2
1610612758,Warriors,0,22019,2019-11-01,West,Sacramento,6,1,5,16.699.999.999.999.900,1-3,0-2
1610612763,Warriors,0,22019,2019-11-05,West,Memphis,6,1,5,16.699.999.999.999.900,1-3,0-2
1610612763,Warriors,0,22019,2019-11-04,West,Memphis,6,1,5,16.699.999.999.999.900,1-3,0-2
1610612749,Warriors,0,22019,2019-12-26,East,Milwaukee,32,27,5,8.440.000.000.000.000,15-2,12-3
1610612749,Warriors,0,22019,2019-12-25,East,Milwaukee,32,27,5,8.440.000.000.000.000,15-2,12-3
1610612749,Warriors,0,22019,2020-01-16,East,Milwaukee,43,37,6,0.86,20-2,17-4
1610612749,Warriors,0,22019,2020-01-27,East,Milwaukee,46,40,6,0.87,21-2,19-4
1610612749,Warriors,0,22019,2020-01-26,East,Milwaukee,46,40,6,0.87,21-2,19-4
1610612749,Warriors,0,22019,2020-01-25,East,Milwaukee,46,40,6,0.87,21-2,19-4
1610612749,Warriors,0,22019,2020-01-24,East,Milwaukee,46,40,6,0.87,21-2,19-4
1610612749,Warriors,0,22019,2019-12-31,East,Milwaukee,35,30,5,857,16-2,14-3
1610612749,Warriors,0,22019,2019-12-30,East,Milwaukee,35,30,5,857,16-2,14-3
1610612749,Warriors,0,22019,2019-12-29,East,Milwaukee,34,29,5,853,16-2,13-3
1610612749,Warriors,0,22019,2019-12-28,East,Milwaukee,34,29,5,853,16-2,13-3
1610612749,Warriors,0,22019,2019-12-27,East,Milwaukee,33,28,5,848,15-2,13-3
1610612747,Warriors,0,22019,2019-12-21,West,L.A. Lakers,29,24,5,828,10-2,14-3
1610612747,Warriors,0,22019,2019-12-20,West,L.A. Lakers,29,24,5,828,10-2,14-3
1610612747,Warriors,0,22019,2019-12-19,West,L.A. Lakers,29,24,5,828,10-2,14-3
1610612738,Celtics,0,22019,2019-12-10,East,Boston,22,17,5,773,10-0,7-5
1610612738,Celtics,0,22019,2019-12-09,East,Boston,22,17,5,773,10-0,7-5
1610612738,Celtics,0,22019,2019-12-08,East,Boston,21,16,5,762,9-0,7-5
1610612738,Celtics,0,22019,2019-12-07,East,Boston,21,16,5,762,9-0,7-5
1610612738,Celtics,0,22019,2019-12-06,East,Boston,21,16,5,762,9-0,7-5
1610612738,Celtics,0,22019,2019-12-03,East,Boston,19,14,5,737,7-0,7-5
1610612738,Celtics,0,22019,2019-12-02,East,Boston,19,14,5,737,7-0,7-5
1610612738,Celtics,0,22019,2019-12-01,East,Boston,19,14,5,737,7-0,7-5
1610612743,Nuggets,0,22019,2019-12-05,West,Denver,19,14,5,737,8-3,6-2
1610612746,Warriors,0,22019,2019-11-28,West,LA Clippers,19,14,5,737,11-1,3-4
1610612746,Warriors,0,22019,2019-11-27,West,LA Clippers,19,14,5,737,11-1,3-4
1610612748,Warriors,0,22019,2019-12-02,East,Miami,19,14,5,737,8-0,6-5
1610612748,Warriors,0,22019,2019-12-01,East,Miami,19,14,5,737,8-0,6-5
1610612738,Celtics,0,22019,2019-11-30,East,Boston,18,13,5,722,7-0,6-5
1610612738,Celtics,0,22019,2019-11-29,East,Boston,18,13,5,722,7-0,6-5
1610612743,Nuggets,0,22019,2019-12-04,West,Denver,18,13,5,722,8-3,5-2
1610612743,Nuggets,0,22019,2019-12-03,West,Denver,18,13,5,722,8-3,5-2
1610612746,Warriors,0,22019,2019-11-26,West,LA Clippers,18,13,5,722,11-1,2-4
1610612748,Warriors,0,22019,2019-11-30,East,Miami,18,13,5,722,8-0,5-5
1610612748,Warriors,0,22019,2019-11-29,East,Miami,18,13,5,722,8-0,5-5
1610612746,Warriors,0,22019,2019-11-25,West,LA Clippers,17,12,5,706,11-1,1-4
1610612746,Warriors,0,22019,2019-11-24,West,LA Clippers,17,12,5,706,11-1,1-4
1610612748,Warriors,0,22019,2019-11-28,East,Miami,17,12,5,706,7-0,5-5
1610612748,Warriors,0,22019,2019-11-27,East,Miami,17,12,5,706,7-0,5-5
1610612742,Mavericks,0,22019,2019-11-25,West,Dallas,16,11,5,688,6-3,5-2
1610612742,Mavericks,0,22019,2019-11-24,West,Dallas,16,11,5,688,6-3,5-2
1610612745,Warriors,0,22019,2019-11-23,West,Houston,16,11,5,688,6-1,5-4
1610612745,Warriors,0,22019,2019-11-22,West,Houston,16,11,5,688,6-1,5-4
1610612746,Warriors,0,22019,2019-11-23,West,LA Clippers,16,11,5,688,10-1,1-4
1610612746,Warriors,0,22019,2019-11-22,West,LA Clippers,16,11,5,688,10-1,1-4
1610612755,Warriors,0,22019,2019-11-24,East,Philadelphia,16,11,5,688,7-0,4-5
1610612755,Warriors,0,22019,2019-11-23,East,Philadelphia,16,11,5,688,7-0,4-5
1610612762,Warriors,0,22019,2019-11-24,West,Utah,16,11,5,688,8-1,3-4
1610612762,Warriors,0,22019,2019-11-23,West,Utah,16,11,5,688,8-1,3-4
1610612742,Mavericks,0,22019,2019-11-23,West,Dallas,15,10,5,667,6-3,4-2
1610612742,Mavericks,0,22019,2019-11-22,West,Dallas,15,10,5,667,6-3,4-2
1610612746,Warriors,0,22019,2019-11-21,West,LA Clippers,15,10,5,667,9-1,1-4
1610612746,Warriors,0,22019,2019-11-20,West,LA Clippers,15,10,5,667,9-1,1-4
1610612755,Warriors,0,22019,2019-11-22,East,Philadelphia,15,10,5,667,6-0,4-5
1610612762,Warriors,0,22019,2019-11-22,West,Utah,15,10,5,667,7-1,3-4
1610612742,Mavericks,0,22019,2019-11-21,West,Dallas,14,9,5,643,5-3,4-2
1610612742,Mavericks,0,22019,2019-11-20,West,Dallas,14,9,5,643,5-3,4-2
1610612746,Warriors,0,22019,2019-11-19,West,LA Clippers,14,9,5,643,8-1,1-4
1610612746,Warriors,0,22019,2019-11-18,West,LA Clippers,14,9,5,643,8-1,1-4
1610612755,Warriors,0,22019,2019-11-21,East,Philadelphia,14,9,5,643,5-0,4-5
1610612755,Warriors,0,22019,2019-11-20,East,Philadelphia,14,9,5,643,5-0,4-5
1610612762,Warriors,0,22019,2019-11-21,West,Utah,14,9,5,643,6-1,3-4
1610612762,Warriors,0,22019,2019-11-20,West,Utah,14,9,5,643,6-1,3-4
1610612742,Mavericks,0,22019,2019-11-19,West,Dallas,13,8,5,615,4-3,4-2
1610612742,Mavericks,0,22019,2019-11-18,West,Dallas,13,8,5,615,4-3,4-2
1610612746,Warriors,0,22019,2019-11-17,West,LA Clippers,13,8,5,615,7-1,1-4
1610612746,Warriors,0,22019,2019-11-16,West,LA Clippers,13,8,5,615,7-1,1-4
1610612755,Warriors,0,22019,2019-11-19,East,Philadelphia,13,8,5,615,4-0,4-5
1610612755,Warriors,0,22019,2019-11-18,East,Philadelphia,13,8,5,615,4-0,4-5
1610612755,Warriors,0,22019,2019-11-17,East,Philadelphia,13,8,5,615,4-0,4-5
1610612762,Warriors,0,22019,2019-11-19,West,Utah,13,8,5,615,6-1,2-4
1610612762,Warriors,0,22019,2019-11-18,West,Utah,13,8,5,615,6-1,2-4
1610612742,Mavericks,0,22019,2019-11-17,West,Dallas,12,7,5,583,3-3,4-2
1610612742,Mavericks,0,22019,2019-11-16,West,Dallas,12,7,5,583,3-3,4-2
1610612746,Warriors,0,22019,2019-11-15,West,LA Clippers,12,7,5,583,6-1,1-4
1610612746,Warriors,0,22019,2019-11-14,West,LA Clippers,12,7,5,583,6-1,1-4
1610612750,Warriors,0,22019,2019-11-15,West,Minnesota,12,7,5,583,3-3,4-2
1610612754,Warriors,0,22019,2019-11-15,East,Indiana,12,7,5,583,5-1,2-4
1610612755,Warriors,0,22019,2019-11-16,East,Philadelphia,12,7,5,583,4-0,3-5
1610612755,Warriors,0,22019,2019-11-15,East,Philadelphia,12,7,5,583,4-0,3-5
1610612756,Warriors,0,22019,2019-11-18,West,Phoenix,12,7,5,583,5-4,2-1
1610612742,Mavericks,0,22019,2019-11-15,West,Dallas,11,6,5,545,2-3,4-2
1610612742,Mavericks,0,22019,2019-11-14,West,Dallas,11,6,5,545,2-3,4-2
1610612739,Cavaliers,0,22019,2019-11-11,East,Cleveland,9,4,5,444,2-2,2-3
1610612739,Cavaliers,0,22019,2019-11-10,East,Cleveland,9,4,5,444,2-2,2-3
1610612751,Warriors,0,22019,2019-11-11,East,Brooklyn,9,4,5,444,3-2,1-3
1610612751,Warriors,0,22019,2019-11-10,East,Brooklyn,9,4,5,444,3-2,1-3
1610612760,Warriors,0,22019,2019-11-09,West,Oklahoma City,9,4,5,444,4-2,0-3
1610612765,Warriors,0,22019,2019-11-07,East,Detroit,9,4,5,444,3-2,1-3
1610612765,Warriors,0,22019,2019-11-06,East,Detroit,9,4,5,444,3-2,1-3
1610612766,Warriors,0,22019,2019-11-09,East,Charlotte,9,4,5,444,2-3,2-2
1610612737,Hawks,0,22019,2019-11-09,East,Atlanta,8,3,5,375,2-4,1-1
1610612737,Hawks,0,22019,2019-11-08,East,Atlanta,8,3,5,375,2-4,1-1
1610612739,Cavaliers,0,22019,2019-11-09,East,Cleveland,8,3,5,375,2-2,1-3
1610612739,Cavaliers,0,22019,2019-11-08,East,Cleveland,8,3,5,375,2-2,1-3
1610612757,Warriors,0,22019,2019-11-07,West,Portland,8,3,5,375,0-2,3-3
1610612760,Warriors,0,22019,2019-11-08,West,Oklahoma City,8,3,5,375,3-2,0-3
1610612760,Warriors,0,22019,2019-11-07,West,Oklahoma City,8,3,5,375,3-2,0-3
1610612765,Warriors,0,22019,2019-11-05,East,Detroit,8,3,5,375,2-2,1-3
1610612765,Warriors,0,22019,2019-11-04,East,Detroit,8,3,5,375,2-2,1-3
1610612738,Celtics,0,22019,2019-11-26,East,Boston,16,12,4,0.75,6-0,6-4
1610612738,Celtics,0,22019,2019-11-25,East,Boston,16,12,4,0.75,6-0,6-4
1610612748,Warriors,0,22019,2019-11-26,East,Miami,16,12,4,0.75,7-0,5-4
1610612748,Warriors,0,22019,2019-11-25,East,Miami,16,12,4,0.75,7-0,5-4
1610612761,Warriors,0,22019,2019-11-26,East,Toronto,16,12,4,0.75,7-0,5-4
1610612761,Warriors,0,22019,2019-11-25,East,Toronto,16,12,4,0.75,7-0,5-4
1610612742,Mavericks,0,22019,2019-11-13,West,Dallas,10,6,4,0.6,2-3,4-1
1610612742,Mavericks,0,22019,2019-11-12,West,Dallas,10,6,4,0.6,2-3,4-1
1610612742,Mavericks,0,22019,2019-11-11,West,Dallas,10,6,4,0.6,2-3,4-1
1610612750,Warriors,0,22019,2019-11-12,West,Minnesota,10,6,4,0.6,2-2,4-2
1610612750,Warriors,0,22019,2019-11-11,West,Minnesota,10,6,4,0.6,2-2,4-2
1610612754,Warriors,0,22019,2019-11-11,East,Indiana,10,6,4,0.6,4-1,2-3
1610612754,Warriors,0,22019,2019-11-10,East,Indiana,10,6,4,0.6,4-1,2-3
